,j0,j1,h0,h1,lr,noise,stim_noise,count_thresh,width_scaling,n_stim,EMD_IDR_STIM,EMD_IDR_UNIFORM,EMD_NDR_STIM,EMD_NDR_UNIFORM,IDR_CORRECT_BIAS_MSE,IDR_INCORRECT_BIAS_MSE,NDR_CORRECT_BIAS_MSE,NDR_INCORRECT_BIAS_MSE
235,0.30000000000000004,3.0,0.5,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.07805480986516417,0.039265473738275214,0.06118863760315458,0.05593134991473836,0.0008377624435024427,0.00017633361947386755,5.900786000418708e-05,0.0009114945455070905
236,0.30000000000000004,3.0,0.5,0.4,0.005,0.0,0.0,0.97,1,300,0.08796772738840616,0.030821852503805276,0.067014551080382,0.05072599078787945,0.00041529011547414085,0.0003093321009167735,0.00012849678265071488,0.0005118529604325808
237,0.30000000000000004,3.0,0.5,0.4,0.005,0.0,0.0,0.9,1,300,0.08776489193916202,0.03145797084993864,0.06696721939880632,0.05097689329885664,0.0007013348921295097,0.0005633205935659699,0.00017334083902528045,0.0007589197323195777
238,0.30000000000000004,3.0,0.5,0.5,0.005,0.0,0.0,0.97,1,300,0.09237667229654911,0.02820683053323184,0.058942977795984286,0.06272230897245754,0.0004739914850656426,0.0008905907553733647,0.0002743965216584188,0.0008862849768698035
239,0.30000000000000004,3.0,0.5,0.5,0.005,0.0,0.0,0.9,1,300,0.09208334921960555,0.02895941395449856,0.05915914274954698,0.06279296951289227,0.0006791926874263823,0.0011398136763050516,0.00010524504135116633,0.001493715050113845
240,0.5,2.0,0.1,0.1,0.005,0.0,0.0,0.97,1,300,0.08405836620311313,0.032364940576157644,0.05645982383826126,0.06410423695631354,0.00074415490939609,0.000261435112479182,9.838688742927121e-05,0.0008822971692226556
241,0.5,2.0,0.1,0.1,0.005,0.0,0.0,0.9,1,300,0.08387581788037446,0.03301226546543172,0.05677677034977771,0.0642303505207979,0.0012105906616410045,0.000681174824071871,0.00011505897336962532,0.0017435580866331508
242,0.5,2.0,0.1,0.2,0.005,0.0,0.0,0.97,1,300,0.05699223335002403,0.06434486590164984,0.038659512786905964,0.07816456257330445,0.007571745718016739,0.0012524100078959615,0.000892441546905099,0.007442527385267667
243,0.5,2.0,0.1,0.2,0.005,0.0,0.0,0.9,1,300,0.05548851200192153,0.06523662290051259,0.04344204779092234,0.07405929328676583,0.007999357768331643,0.0012808924335867868,0.0007432732493862984,0.008087380909892701
244,0.5,2.0,0.1,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.04087884780583163,0.0767902075501319,0.04698409781179785,0.07132380668032326,0.012559333687838943,0.001550473499009966,0.002407543064863139,0.007862367793144167
245,0.5,2.0,0.1,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.038339869173730945,0.07911412750763619,0.051532271963821215,0.06786681009293202,0.015070393779369572,0.0017801524699018751,0.002415513498249505,0.009591194344295248
246,0.5,2.0,0.1,0.4,0.005,0.0,0.0,0.97,1,300,0.04218339488593659,0.09671900864405625,0.05145468982546085,0.06812926234728893,0.014704146464645962,0.0011280570738813021,0.0029823279000789527,0.007483826249268703
247,0.5,2.0,0.1,0.4,0.005,0.0,0.0,0.9,1,300,0.04040740715339666,0.09873529341736832,0.055242994788886744,0.06534314896330501,0.018436080287427204,0.001703880684292194,0.0034154564606700107,0.009530714703451787
248,0.5,2.0,0.1,0.5,0.005,0.0,0.0,0.97,1,300,0.04005741162133496,0.0991446741354062,0.05376287090457237,0.06655864984798784,0.01721697354882209,0.001005416594021041,0.0038769961092687873,0.007678393754844034
249,0.5,2.0,0.1,0.5,0.005,0.0,0.0,0.9,1,300,0.038548468209335496,0.10123781902170402,0.05733310891224162,0.06406038664604011,0.020171609935235018,0.0016385941704450187,0.0040279211647135296,0.00974362614141322
250,0.5,2.0,0.30000000000000004,0.1,0.005,0.0,0.0,0.97,1,300,0.07619428813445327,0.0423454027965917,0.05534364410689201,0.060582164000253166,0.00013081978698874523,0.0002901390523723238,0.0001237870941577765,0.00024347419934086213
251,0.5,2.0,0.30000000000000004,0.1,0.005,0.0,0.0,0.9,1,300,0.07623176610873662,0.04285652527604234,0.05515284386009772,0.0668258322250192,9.20521987931669e-05,0.0002575061738533194,7.133551847122984e-05,0.00020448012297107814
252,0.5,2.0,0.30000000000000004,0.2,0.005,0.0,0.0,0.97,1,300,0.07613985862832218,0.041735985704696374,0.05523568902655841,0.059783778604509764,0.0009219743938973417,0.0003194739825874825,0.0001429328347510355,0.00101088741549688
253,0.5,2.0,0.30000000000000004,0.2,0.005,0.0,0.0,0.9,1,300,0.07615607318460878,0.04225180087531709,0.05497658581474457,0.06606237884787314,0.0008682159607243515,0.0003265528239066723,5.372192986879262e-05,0.001298477226056887
254,0.5,2.0,0.30000000000000004,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.08405836620311316,0.03236494057615762,0.05645982383826123,0.06410423695631356,0.00074415490939609,0.00026143511247918126,9.838688742927093e-05,0.000882297169222654
255,0.5,2.0,0.30000000000000004,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.0838758178803745,0.03301226546543174,0.0567767703497777,0.0642303505207979,0.0012105906616410051,0.0006811748240718712,0.00011505897336962537,0.00174355808663315
256,0.5,2.0,0.30000000000000004,0.4,0.005,0.0,0.0,0.97,1,300,0.08293610101104662,0.03991080125802929,0.034009827826555525,0.08202983307023275,0.0022318843659370866,0.0013831757595780148,0.00010418567221088164,0.005030521709520135
257,0.5,2.0,0.30000000000000004,0.4,0.005,0.0,0.0,0.9,1,300,0.08261516158669846,0.040244534207238544,0.03631942837846267,0.08005616734371399,0.0024416474386244817,0.001759177179950549,9.920221110428845e-05,0.006274293160953688
258,0.5,2.0,0.30000000000000004,0.5,0.005,0.0,0.0,0.97,1,300,0.06889856466422123,0.049063263414509464,0.034951521081811876,0.08148064962055726,0.0043086696751116465,0.0009110005522926448,0.00025466585164190533,0.0056579356392664785
259,0.5,2.0,0.30000000000000004,0.5,0.005,0.0,0.0,0.9,1,300,0.06792508791482343,0.04936681288189207,0.03914435334617998,0.0777637252653082,0.004210696964301913,0.0010334251955269444,0.00016706729845654652,0.006342289435833482
260,0.5,2.0,0.5,0.1,0.005,0.0,0.0,0.97,1,300,,,,,,,,
261,0.5,2.0,0.5,0.1,0.005,0.0,0.0,0.9,1,300,,,,,,,,
262,0.5,2.0,0.5,0.2,0.005,0.0,0.0,0.97,1,300,0.07615656511253296,0.04213354523021899,0.05530209117153272,0.06026499230110001,0.0002218719151687586,0.0003057253679014727,7.935994529766856e-05,0.00043371246942329857
263,0.5,2.0,0.5,0.2,0.005,0.0,0.0,0.9,1,300,0.07620642010654533,0.042657372483651,0.055086501880694166,0.06656144735500599,0.0001898608925325255,0.00031789759583380654,5.1114752665794645e-05,0.00046795192127897843
264,0.5,2.0,0.5,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.07614972898648467,0.04179849763392065,0.05525043510086493,0.059844475843145284,0.0006582256440595899,0.00026989856849869926,9.02346889984871e-05,0.0007959578498869291
265,0.5,2.0,0.5,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.07616726622368475,0.042319720271875784,0.054992780193015275,0.06615121936475132,0.0006843757461969288,0.0003062408028747349,4.490972325370744e-05,0.0011117408618221915
266,0.5,2.0,0.5,0.4,0.005,0.0,0.0,0.97,1,300,0.07361486853989015,0.04118314730133746,0.05386037527039901,0.060722926998233395,0.0017290067238023405,0.000419206174928267,0.000347360554574892,0.001505537114782276
267,0.5,2.0,0.5,0.4,0.005,0.0,0.0,0.9,1,300,0.07357557110268073,0.041673704047632626,0.05364028325059181,0.06661752844243368,0.001369439120491265,0.0003166109612694232,4.5804831352054076e-05,0.00175214316990476
268,0.5,2.0,0.5,0.5,0.005,0.0,0.0,0.97,1,300,0.08405836620311316,0.03236494057615763,0.05645982383826123,0.06410423695631354,0.0007441549093960902,0.0002614351124791818,9.838688742927117e-05,0.0008822971692226549
269,0.5,2.0,0.5,0.5,0.005,0.0,0.0,0.9,1,300,0.08387581788037443,0.033012265465431755,0.05677677034977768,0.06423035052079792,0.0012105906616410051,0.0006811748240718706,0.00011505897336962575,0.0017435580866331484
270,0.5,2.3333333333333335,0.1,0.1,0.005,0.0,0.0,0.97,1,300,0.08776021504091357,0.030420993522253602,0.058621866100357994,0.0628657148471469,0.0005491770777652013,0.0004275497977472229,0.00015621874593826823,0.0006798951312651414
271,0.5,2.3333333333333335,0.1,0.1,0.005,0.0,0.0,0.9,1,300,0.0874123347032344,0.031068839123515726,0.05883965375394174,0.06293711701495225,0.0009182621351705408,0.0007446858498304988,9.633901776704344e-05,0.001398321111902385
272,0.5,2.3333333333333335,0.1,0.2,0.005,0.0,0.0,0.97,1,300,0.05937283939415765,0.05607561207853909,0.037803819433567455,0.07892816392196153,0.008223480165780941,0.0010648740235974946,0.000965754397838136,0.007386504626565475
273,0.5,2.3333333333333335,0.1,0.2,0.005,0.0,0.0,0.9,1,300,0.05751979302724474,0.06402722509063427,0.042417496278854765,0.07491347422992022,0.008252355121687326,0.0009564386308714023,0.0006311529625869397,0.007938257612592326
274,0.5,2.3333333333333335,0.1,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.04255713766371524,0.07549544598880431,0.045935126771253706,0.07215236502418186,0.013591274063452157,0.0013776289526255352,0.00254479151229083,0.00848275409888599
275,0.5,2.3333333333333335,0.1,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.04018229678325816,0.0775916834702802,0.050640878289600164,0.06849960718454506,0.01562602819354417,0.0014327545550857999,0.00230543406770813,0.009775320003000734
276,0.5,2.3333333333333335,0.1,0.4,0.005,0.0,0.0,0.97,1,300,0.04319986674443557,0.09582223332063697,0.050415018357735916,0.06891686933635276,0.01598845092814405,0.0010918971180963175,0.0032818695393976,0.008117959588998696
277,0.5,2.3333333333333335,0.1,0.4,0.005,0.0,0.0,0.9,1,300,0.04132163189089811,0.09759163339484078,0.054476114417810126,0.0658536226572326,0.01899472880706384,0.0014799900563959648,0.003376604224849912,0.00987330183692443
278,0.5,2.3333333333333335,0.1,0.5,0.005,0.0,0.0,0.97,1,300,0.0407547784609483,0.09819736511807334,0.05290527043572147,0.06712428185485031,0.01637840474052032,0.0008328538132530593,0.0034785431488726713,0.007295936966401271
279,0.5,2.3333333333333335,0.1,0.5,0.005,0.0,0.0,0.9,1,300,0.03925952750507633,0.10013352537420311,0.0566462911737486,0.06446880836175982,0.02041154713667912,0.00146315342062562,0.003959043880881566,0.009785089738906941
280,0.5,2.3333333333333335,0.30000000000000004,0.1,0.005,0.0,0.0,0.97,1,300,0.07674415227483566,0.04251052727561803,0.057804622847299064,0.058934166813992356,0.00010215777422788938,0.00014201766728527722,5.1584451684617314e-05,0.000175638215019396
281,0.5,2.3333333333333335,0.30000000000000004,0.1,0.005,0.0,0.0,0.9,1,300,0.07673748537259528,0.04304801811309314,0.05834211033990949,0.0587315483886236,0.00010813001898757484,0.0002033814553708011,4.51163226251176e-05,0.00022751447900838448
282,0.5,2.3333333333333335,0.30000000000000004,0.2,0.005,0.0,0.0,0.97,1,300,0.07565216993029658,0.04189391267551452,0.05770198480563213,0.057881198503980075,0.0013574891714782766,0.00030859384561747374,0.00027745738702300565,0.0011141492870500131
283,0.5,2.3333333333333335,0.30000000000000004,0.2,0.005,0.0,0.0,0.9,1,300,0.07563976756480614,0.04235741792900128,0.05823542691861715,0.05790461782813637,0.0012038595567440498,0.00025622084208144536,6.989527476900207e-05,0.0013973016400466115
284,0.5,2.3333333333333335,0.30000000000000004,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.08776021504091358,0.030420993522253595,0.05862186610035798,0.0628657148471469,0.0005491770777651994,0.0004275497977472224,0.00015621874593826812,0.0006798951312651395
285,0.5,2.3333333333333335,0.30000000000000004,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.0874123347032344,0.031068839123515702,0.05883965375394175,0.06293711701495223,0.000918262135170542,0.0007446858498305002,9.633901776704359e-05,0.0013983211119023866
286,0.5,2.3333333333333335,0.30000000000000004,0.4,0.005,0.0,0.0,0.97,1,300,0.08400715838255224,0.03955160883607472,0.0351805357166458,0.08092882325050116,0.00183714525062487,0.00145421850205084,0.00010141968877333165,0.0045827757539900595
287,0.5,2.3333333333333335,0.30000000000000004,0.4,0.005,0.0,0.0,0.9,1,300,0.08374729428101874,0.039812220071408125,0.03703311700925746,0.0793474301588244,0.002477824303706187,0.0018573470041702126,0.0001135799893415579,0.006250176923408546
288,0.5,2.3333333333333335,0.30000000000000004,0.5,0.005,0.0,0.0,0.97,1,300,0.07054301505405755,0.048195336131789765,0.03435637301731937,0.08196402221773777,0.004857244593552074,0.0009086531401578686,0.0003014148625193695,0.005860589131418559
289,0.5,2.3333333333333335,0.30000000000000004,0.5,0.005,0.0,0.0,0.9,1,300,0.06976232466871982,0.0483770389078917,0.0383508152906504,0.07845860369455371,0.004231910557997062,0.0009184444114417301,0.00015711040675356436,0.006271212128572596
290,0.5,2.3333333333333335,0.5,0.1,0.005,0.0,0.0,0.97,1,300,,,,,,,,
291,0.5,2.3333333333333335,0.5,0.1,0.005,0.0,0.0,0.9,1,300,,,,,,,,
292,0.5,2.3333333333333335,0.5,0.2,0.005,0.0,0.0,0.97,1,300,0.07673666431181976,0.04227331635683891,0.05775616902040559,0.05852373252102351,0.000316135276686164,0.00022252028208784235,0.00010488401123928144,0.0004549054265878102
293,0.5,2.3333333333333335,0.5,0.2,0.005,0.0,0.0,0.9,1,300,0.0767244393816664,0.04281997886210404,0.05830231368361165,0.05841984579441964,0.00027595485215938437,0.00022207641607058432,2.9951130224823107e-05,0.000536881665392292
294,0.5,2.3333333333333335,0.5,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.0767469721868193,0.04190583054105397,0.05770971410032411,0.057963091640099794,0.00076504848098194,0.0001586173012981019,0.00010250302163420799,0.0006990173715564315
295,0.5,2.3333333333333335,0.5,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.07669376048525435,0.04248728033276754,0.058243828082684496,0.05799118669021314,0.0009018925783102149,0.0002426338653145358,5.221230432842936e-05,0.0011926256053406434
296,0.5,2.3333333333333335,0.5,0.4,0.005,0.0,0.0,0.97,1,300,0.07674246931743237,0.03849222300770497,0.0574459855991065,0.057457537351096565,0.0017399470608141752,0.00030570117931335563,0.00032514747257388163,0.0013263290583584188
297,0.5,2.3333333333333335,0.5,0.4,0.005,0.0,0.0,0.9,1,300,0.076764307647286,0.0388932531489308,0.05777080413443642,0.05767172493405244,0.0015589479664447408,0.00035064536048645694,0.00010986430234188802,0.0017343888908725052
298,0.5,2.3333333333333335,0.5,0.5,0.005,0.0,0.0,0.97,1,300,0.08776021504091355,0.03042099352225359,0.05862186610035798,0.06286571484714693,0.0005491770777652004,0.0004275497977472229,0.00015621874593826847,0.0006798951312651404
299,0.5,2.3333333333333335,0.5,0.5,0.005,0.0,0.0,0.9,1,300,0.0874123347032344,0.031068839123515712,0.05883965375394174,0.06293711701495222,0.0009182621351705414,0.0007446858498304998,9.633901776704334e-05,0.001398321111902385
300,0.5,2.6666666666666665,0.1,0.1,0.005,0.0,0.0,0.97,1,300,0.09031951813636169,0.029102220328211373,0.0605669362568398,0.061699615401259664,0.000529216741032445,0.0007501879624413128,0.00027949951631946944,0.0007672037141277676
301,0.5,2.6666666666666665,0.1,0.1,0.005,0.0,0.0,0.9,1,300,0.0900450539641198,0.029704243641544555,0.060716187465274477,0.06181795653767881,0.0007783710173902809,0.0009027356902265956,0.00013174928529322198,0.0012849966226112471
302,0.5,2.6666666666666665,0.1,0.2,0.005,0.0,0.0,0.97,1,300,0.060798788107723684,0.06238019615099419,0.0368273152899743,0.07981495660613361,0.009224526143985152,0.0010733685134209998,0.0010808094050412467,0.007889544228876583
303,0.5,2.6666666666666665,0.1,0.2,0.005,0.0,0.0,0.9,1,300,0.059535651695571186,0.06282722796540166,0.041428299270127394,0.07574431548274677,0.008940990847191984,0.0009012346472770214,0.0006671074753765759,0.008293721933243695
304,0.5,2.6666666666666665,0.1,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.04428013013754574,0.07415212329386964,0.045002553630491646,0.0728950190789087,0.013394587546795324,0.000988668325453235,0.002312287798610691,0.008033912665659263
305,0.5,2.6666666666666665,0.1,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.04205398711525239,0.07603176095053288,0.04969090402297464,0.06920713406708807,0.01629273172802152,0.0011362064667129615,0.0022632532874425197,0.009908219963879254
306,0.5,2.6666666666666665,0.1,0.4,0.005,0.0,0.0,0.97,1,300,0.0374687243096982,0.08004501539493786,0.04945298462170778,0.06959365691809033,0.014972200839562438,0.0007574369588598699,0.0028110186364094145,0.007410622481244371
307,0.5,2.6666666666666665,0.1,0.4,0.005,0.0,0.0,0.9,1,300,0.04233425474876939,0.09646938545123518,0.05367925821939093,0.06637884218577164,0.018813750991365695,0.0011940703508031387,0.0030000598841012876,0.009822198317521348
308,0.5,2.6666666666666665,0.1,0.5,0.005,0.0,0.0,0.97,1,300,0.041675260672899624,0.0971837937371945,0.052143971804395325,0.06761288507369867,0.017160234431547166,0.0008011864809210578,0.0034560118238959954,0.008052683598533316
309,0.5,2.6666666666666665,0.1,0.5,0.005,0.0,0.0,0.9,1,300,0.04007353039740242,0.09904518922186517,0.05594335909081703,0.06492500999187167,0.02069700770522793,0.001260999193389012,0.0039646411302633345,0.009866639175364738
310,0.5,2.6666666666666665,0.30000000000000004,0.1,0.005,0.0,0.0,0.97,1,300,0.07728985567196081,0.04269729864510656,0.06010036574900911,0.05742859711379721,0.0001860856257566101,0.00011855599986012652,7.962039280801875e-05,0.0002259167709466594
311,0.5,2.6666666666666665,0.30000000000000004,0.1,0.005,0.0,0.0,0.9,1,300,0.07726664703850086,0.04321097407741409,0.060502420706747176,0.05742951150775352,0.0002256530327210225,0.00015520066146112758,5.228583135157149e-05,0.00030071702511274775
312,0.5,2.6666666666666665,0.30000000000000004,0.2,0.005,0.0,0.0,0.97,1,300,0.07538362412560949,0.04116362142449309,0.05901723460240918,0.05698099818818981,0.002022533945947813,0.00030536805764013776,0.00043776966548483045,0.0013946335267031684
313,0.5,2.6666666666666665,0.30000000000000004,0.2,0.005,0.0,0.0,0.9,1,300,0.07542760170339508,0.04139608049640925,0.05987275596293025,0.0567414963962953,0.0017470980510843998,0.00024069703282931544,0.00015806686737293915,0.0015567766838249402
314,0.5,2.6666666666666665,0.30000000000000004,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.09031951813636171,0.02910222032821136,0.06056693625683982,0.061699615401259636,0.0005292167410324448,0.0007501879624413117,0.00027949951631946917,0.0007672037141277676
315,0.5,2.6666666666666665,0.30000000000000004,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.09004505396411981,0.02970424364154455,0.060716187465274504,0.06181795653767881,0.0007783710173902811,0.0009027356902265959,0.0001317492852932223,0.001284996622611246
316,0.5,2.6666666666666665,0.30000000000000004,0.4,0.005,0.0,0.0,0.97,1,300,0.08494502365889,0.03926464623585907,0.03663730678381255,0.07965477668431112,0.0014812740419155143,0.0014233886607898155,8.454660947167365e-05,0.0037355492839537736
317,0.5,2.6666666666666665,0.30000000000000004,0.4,0.005,0.0,0.0,0.9,1,300,0.08473046853771918,0.039522717314522754,0.03812457466218094,0.07832173523966174,0.0021650828316313315,0.0017106665184650359,9.576834876927116e-05,0.005660980172918867
318,0.5,2.6666666666666665,0.30000000000000004,0.5,0.005,0.0,0.0,0.97,1,300,0.07217564163187382,0.04731259921953728,0.03397903686691438,0.08230082396307356,0.004576626958915408,0.0007781623637410225,0.0001931069853327858,0.005464988228037211
319,0.5,2.6666666666666665,0.30000000000000004,0.5,0.005,0.0,0.0,0.9,1,300,0.07143174496598913,0.047520614150207974,0.03767816619022788,0.0790419340258092,0.004577157391296217,0.0009751539639190263,0.00017351262443508848,0.006578112011538875
320,0.5,2.6666666666666665,0.5,0.1,0.005,0.0,0.0,0.97,1,300,,,,,,,,
321,0.5,2.6666666666666665,0.5,0.1,0.005,0.0,0.0,0.9,1,300,,,,,,,,
322,0.5,2.6666666666666665,0.5,0.2,0.005,0.0,0.0,0.97,1,300,0.07723403103197832,0.04248993108532276,0.060067837559672765,0.056983253932002625,0.00039594710900931303,0.00013101844931405395,6.87451112865292e-05,0.0004945832773538795
323,0.5,2.6666666666666665,0.5,0.2,0.005,0.0,0.0,0.9,1,300,0.07723865823578105,0.04300646207316619,0.060444222475607004,0.05704846909261231,0.00042661644593448237,0.00017472029982220128,4.674732899654646e-05,0.0005418582228478993
324,0.5,2.6666666666666665,0.5,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.07619025273607125,0.042154052433702724,0.06001657260966334,0.05648516854210066,0.0013879709269761023,0.000216174780545687,0.000254616209613616,0.0010169441049839403
325,0.5,2.6666666666666665,0.5,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.07619095912605324,0.04253527847747008,0.06038110870780267,0.056539999113818296,0.0012245366427466463,0.00020925921924795594,0.00011202836306660146,0.0011331697128417137
326,0.5,2.6666666666666665,0.5,0.4,0.005,0.0,0.0,0.97,1,300,0.08111379026439827,0.03521670777416812,0.06183533987122226,0.054319690859781306,0.0009108009246313772,0.00017888563056590913,0.00024301196688214808,0.0006722820077045414
327,0.5,2.6666666666666665,0.5,0.4,0.005,0.0,0.0,0.9,1,300,0.08109515125185263,0.035848206376596574,0.06181288960105241,0.05457462938835046,0.0014671485410037578,0.0005303117245698262,0.00018698536402440003,0.0016211444155997113
328,0.5,2.6666666666666665,0.5,0.5,0.005,0.0,0.0,0.97,1,300,0.0903195181363617,0.029102220328211366,0.060566936256839815,0.061699615401259636,0.0005292167410324458,0.0007501879624413132,0.0002794995163194697,0.0007672037141277679
329,0.5,2.6666666666666665,0.5,0.5,0.005,0.0,0.0,0.9,1,300,0.09004505396411983,0.029704243641544545,0.06071618746527451,0.06181795653767881,0.0007783710173902799,0.0009027356902265936,0.0001317492852932214,0.0012849966226112432
330,0.5,3.0,0.1,0.1,0.005,0.0,0.0,0.97,1,300,0.09225562187014119,0.028215452799309593,0.0624172043251866,0.060756016179991684,0.0004030848912968906,0.0008678986974837876,0.0002478512913186059,0.0006987476712044442
331,0.5,3.0,0.1,0.1,0.005,0.0,0.0,0.9,1,300,0.09203894017023301,0.028970900689264206,0.06249924472163857,0.06084746002698947,0.0007219358728586425,0.0012288632552694212,0.00023451996260057868,0.0013123564600883975
332,0.5,3.0,0.1,0.2,0.005,0.0,0.0,0.97,1,300,0.062592296963991,0.06140569296315644,0.03604403749376916,0.08046894091465037,0.009475474852199114,0.0009442700229628251,0.000992916856800013,0.00769841988627272
333,0.5,3.0,0.1,0.2,0.005,0.0,0.0,0.9,1,300,0.06150106072758807,0.061726242599014415,0.040449216006381294,0.07659317527903367,0.009284697108376446,0.0008431518684847828,0.0006504232584104311,0.008591754212294014
334,0.5,3.0,0.1,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.04608019542106183,0.07282449326081591,0.04383362676388036,0.07379079778841163,0.014758765487275364,0.000889450909809335,0.0025031630137786567,0.008658674895045093
335,0.5,3.0,0.1,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.04401719988337105,0.07451597655342769,0.04867374044108794,0.06998066290455426,0.01670997075104991,0.0008900825064383134,0.0021655041853887863,0.010141374547923222
336,0.5,3.0,0.1,0.4,0.005,0.0,0.0,0.97,1,300,0.03905469967829511,0.07862042200889965,0.0484175207366582,0.07032950049865203,0.016321741214335998,0.0007086994060599195,0.0030442510249884948,0.00808429074202176
337,0.5,3.0,0.1,0.4,0.005,0.0,0.0,0.9,1,300,0.03667652166924348,0.08080086998675007,0.052810394663528215,0.06697578488772452,0.01900777856516171,0.00094832804377127,0.0028751598591148903,0.009819047474029821
338,0.5,3.0,0.1,0.5,0.005,0.0,0.0,0.97,1,300,0.042636584108457984,0.09613196683891773,0.05120897318734023,0.0683373537299691,0.018060247662135737,0.0007442872308257802,0.0037342381406372466,0.008217520383994644
339,0.5,3.0,0.1,0.5,0.005,0.0,0.0,0.9,1,300,0.04096195555538953,0.09793631842581701,0.055186545377908285,0.06540158423443525,0.02029668770027963,0.0009932549681429801,0.0034690101423542298,0.009762906326280879
340,0.5,3.0,0.30000000000000004,0.1,0.005,0.0,0.0,0.97,1,300,0.07767679999092679,0.04288640502309771,0.06216385370183856,0.05612531134738471,0.00030038319540339435,0.00011427728314659756,0.00010100274217743616,0.00026277593708921095
341,0.5,3.0,0.30000000000000004,0.1,0.005,0.0,0.0,0.9,1,300,0.07773497837056301,0.04338906100611241,0.06245743800367364,0.05626692663868528,0.0004146839132182177,0.0001426660461029987,5.789835406639858e-05,0.00046811334019394537
342,0.5,3.0,0.30000000000000004,0.2,0.005,0.0,0.0,0.97,1,300,0.07810466912791605,0.03844428065105234,0.06095943105797425,0.05531125507750749,0.00164561524426838,0.00020692778552849425,0.0003543333444899934,0.0010601081560072541
343,0.5,3.0,0.30000000000000004,0.2,0.005,0.0,0.0,0.9,1,300,0.07814857582697206,0.038971682651232215,0.06117089983066659,0.05573469566062793,0.0014000049260482219,0.00020620383864631368,8.780974825636847e-05,0.0013381758637171506
344,0.5,3.0,0.30000000000000004,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.09225562187014116,0.028215452799309582,0.062417204325186604,0.0607560161799917,0.0004030848912968908,0.0008678986974837882,0.0002478512913186065,0.0006987476712044455
345,0.5,3.0,0.30000000000000004,0.30000000000000004,0.005,0.0,0.0,0.9,1,300,0.09203894017023301,0.028970900689264254,0.062499244721638564,0.06084746002698949,0.0007219358728586427,0.0012288632552694219,0.00023451996260057887,0.0013123564600883984
346,0.5,3.0,0.30000000000000004,0.4,0.005,0.0,0.0,0.97,1,300,0.08580976259204434,0.03898926737566612,0.03829085727212433,0.07814490832730223,0.0013819627903655148,0.0016180211310760462,0.00012104747340691585,0.003670661249985256
347,0.5,3.0,0.30000000000000004,0.4,0.005,0.0,0.0,0.9,1,300,0.0855509182679968,0.039345099058248734,0.03950719252275134,0.07709786338765177,0.0020169906582140316,0.0018129300190053085,9.633154538173292e-05,0.005527175681567256
348,0.5,3.0,0.30000000000000004,0.5,0.005,0.0,0.0,0.97,1,300,0.07363134570451098,0.046574913523229206,0.033905865963624215,0.08228834261928558,0.004128176799526133,0.0006650563929842767,0.0001432161716059575,0.0050372166477334205
349,0.5,3.0,0.30000000000000004,0.5,0.005,0.0,0.0,0.9,1,300,0.07305530840061566,0.04670299690690657,0.037208614050215943,0.07941825256289414,0.004333749141809738,0.0009493132212222457,0.00015268172700148448,0.006502105601046632
350,0.5,3.0,0.5,0.1,0.005,0.0,0.0,0.97,1,300,,,,,3.273415458555987e-05,3.273415458555989e-05,,
351,0.5,3.0,0.5,0.1,0.005,0.0,0.0,0.9,1,300,,,,,1.7143384259467126e-05,1.714338425946713e-05,,
352,0.5,3.0,0.5,0.2,0.005,0.0,0.0,0.97,1,300,0.07766902643124354,0.04274405862888134,0.062125879108560975,0.05578854169123068,0.000564524087076977,0.00012047236109852518,0.00013809031325865635,0.0004330497034536065
353,0.5,3.0,0.5,0.2,0.005,0.0,0.0,0.9,1,300,0.07769999608223448,0.043173043695973384,0.06239418610887011,0.05592273973873649,0.000630873574716118,0.00013862676503927527,4.992101216784379e-05,0.0006799847144989543
354,0.5,3.0,0.5,0.30000000000000004,0.005,0.0,0.0,0.97,1,300,0.07605783790223093,0.041213350439603454,0.06156714105775798,0.05551672241557947,0.0019163041921221463,0.00021658371820447426,0.00047690633033851206,0.0010666211963044566
